Service Name;Service Code;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
CQCI;DB1100;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;GM;ALL;1.0;1.0;1.0;1;1;1;1;1;1;1;1;1;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;LM;ALL;5.7;4.0;4.0;4;4;4;4;4;4;4;4;4;Total In-House Workforce - Heads
CQCI;DB1100;LM;ALL;5.7;4.0;4.0;4;4;4;4;4;4;4;4;4;Registered Headcount - Heads
CQCI;DB1100;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;LM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;LM;ALL;5.7;4.0;4.0;4;4;4;4;4;4;4;4;4;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;QM;ALL;28.0;28.0;21.0;21;21;21;21;21;21;21;21;21;Total In-House Workforce - Heads
CQCI;DB1100;QM;ALL;20.0;20.0;21.0;21;21;21;21;21;21;21;21;21;Registered Headcount - Heads
CQCI;DB1100;QM;ALL;8.0;8.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;QM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;QM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;QM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;QM;ALL;28.0;28.0;21.0;21;21;21;21;21;21;21;21;21;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;TPART;ALL;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads
CQCI;DB1100;TPART;ALL;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Registered Headcount - Heads
CQCI;DB1100;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;TPART;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;TPART;ALL;5.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads with TOPs
CQCI;DB1100;TRAIN;ALL;26.0;24.7;22.0;22;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads
CQCI;DB1100;TRAIN;ALL;18.0;19.7;20.0;20;20;20;20;20;20;20;20;20;Registered Headcount - Heads
CQCI;DB1100;TRAIN;ALL;6.0;3.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CQCI;DB1100;TRAIN;ALL;2.0;2.0;2.0;2;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CQCI;DB1100;TRAIN;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CQCI;DB1100;TRAIN;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CQCI;DB1100;TRAIN;ALL;26.0;24.7;22.0;22;20;20;20;20;20;20;20;20;Total In-House Workforce - Heads with TOPs
COLO;DB1200;AA; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
COLO;DB1200;AA; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
COLO;DB1200;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
COLO;DB1200;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
COLO;DB1200;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
COLO;DB1200;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
COLO;DB1200;AA; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
COLO;DB1200;ALL; ;18.0;20.3;21.0;21;21;21;21;21;21;21;21;21;Total In-House Workforce - Heads
COLO;DB1200;ALL; ;18.0;20.3;21.0;21;21;21;21;21;21;21;21;21;Registered Headcount - Heads
COLO;DB1200;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
COLO;DB1200;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
COLO;DB1200;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
COLO;DB1200;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
COLO;DB1200;ALL; ;18.0;20.3;21.0;21;21;21;21;21;21;21;21;21;Total In-House Workforce - Heads with TOPs
COLO;DB1200;EXP; ;5.0;7.3;8.0;8;8;8;8;8;8;8;8;8;Total In-House Workforce - Heads
COLO;DB1200;EXP; ;5.0;7.3;8.0;8;8;8;8;8;8;8;8;8;Registered Headcount - Heads
COLO;DB1200;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
COLO;DB1200;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
COLO;DB1200;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
COLO;DB1200;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
COLO;DB1200;EXP; ;5.0;7.3;8.0;8;8;8;8;8;8;8;8;8;Total In-House Workforce - Heads with TOPs
COLO;DB1200;GM; ;11.0;11.0;11.0;11;11;11;11;11;11;11;11;11;Total In-House Workforce - Heads
COLO;DB1200;GM; ;11.0;11.0;11.0;11;11;11;11;11;11;11;11;11;Registered Headcount - Heads
COLO;DB1200;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
COLO;DB1200;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
COLO;DB1200;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
COLO;DB1200;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
COLO;DB1200;GM; ;11.0;11.0;11.0;11;11;11;11;11;11;11;11;11;Total In-House Workforce - Heads with TOPs
COLO;DB1200;AA;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
COLO;DB1200;AA;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
COLO;DB1200;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
COLO;DB1200;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
COLO;DB1200;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
COLO;DB1200;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
COLO;DB1200;AA;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
COLO;DB1200;ALL;ALL;18.0;20.3;21.0;21;21;21;21;21;21;21;21;21;Total In-House Workforce - Heads
COLO;DB1200;ALL;ALL;18.0;20.3;21.0;21;21;21;21;21;21;21;21;21;Registered Headcount - Heads
COLO;DB1200;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
COLO;DB1200;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
COLO;DB1200;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
COLO;DB1200;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
COLO;DB1200;ALL;ALL;18.0;20.3;21.0;21;21;21;21;21;21;21;21;21;Total In-House Workforce - Heads with TOPs
COLO;DB1200;EXP;ALL;5.0;7.3;8.0;8;8;8;8;8;8;8;8;8;Total In-House Workforce - Heads
COLO;DB1200;EXP;ALL;5.0;7.3;8.0;8;8;8;8;8;8;8;8;8;Registered Headcount - Heads
COLO;DB1200;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
COLO;DB1200;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
COLO;DB1200;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
COLO;DB1200;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
COLO;DB1200;EXP;ALL;5.0;7.3;8.0;8;8;8;8;8;8;8;8;8;Total In-House Workforce - Heads with TOPs
COLO;DB1200;GM;ALL;11.0;11.0;11.0;11;11;11;11;11;11;11;11;11;Total In-House Workforce - Heads
COLO;DB1200;GM;ALL;11.0;11.0;11.0;11;11;11;11;11;11;11;11;11;Registered Headcount - Heads
COLO;DB1200;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
COLO;DB1200;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
COLO;DB1200;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
COLO;DB1200;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
COLO;DB1200;GM;ALL;11.0;11.0;11.0;11;11;11;11;11;11;11;11;11;Total In-House Workforce - Heads with TOPs
Operational Medical Dvpt & Clinical Doc;DB13;ALL; ;9.0;7.0;7.0;7;6;6;6;6;6;6;6;6;Total In-House Workforce - Heads
Operational Medical Dvpt & Clinical Doc;DB13;ALL; ;8.0;6.0;6.0;6;6;6;6;6;6;6;6;6;Registered Headcount - Heads
Operational Medical Dvpt & Clinical Doc;DB13;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
Operational Medical Dvpt & Clinical Doc;DB13;ALL; ;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
Operational Medical Dvpt & Clinical Doc;DB13;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
Operational Medical Dvpt & Clinical Doc;DB13;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
Operational Medical Dvpt & Clinical Doc;DB13;ALL; ;9.0;7.0;7.0;7;6;6;6;6;6;6;6;6;Total In-House Workforce - Heads with TOPs
Operational Medical Dvpt & Clinical Doc;DB13;ALL;ALL;9.0;7.0;7.0;7;6;6;6;6;6;6;6;6;Total In-House Workforce - Heads
Operational Medical Dvpt & Clinical Doc;DB13;ALL;ALL;8.0;6.0;6.0;6;6;6;6;6;6;6;6;6;Registered Headcount - Heads
Operational Medical Dvpt & Clinical Doc;DB13;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
Operational Medical Dvpt & Clinical Doc;DB13;ALL;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
Operational Medical Dvpt & Clinical Doc;DB13;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
Operational Medical Dvpt & Clinical Doc;DB13;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
Operational Medical Dvpt & Clinical Doc;DB13;ALL;ALL;9.0;7.0;7.0;7;6;6;6;6;6;6;6;6;Total In-House Workforce - Heads with TOPs
CDOC;DB1300;AA; ;3.0;3.0;3.0;3;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
CDOC;DB1300;AA; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
CDOC;DB1300;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CDOC;DB1300;AA; ;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CDOC;DB1300;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CDOC;DB1300;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CDOC;DB1300;AA; ;3.0;3.0;3.0;3;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
CDOC;DB1300;ALL; ;7.0;7.0;7.0;7;6;6;6;6;6;6;6;6;Total In-House Workforce - Heads
CDOC;DB1300;ALL; ;6.0;6.0;6.0;6;6;6;6;6;6;6;6;6;Registered Headcount - Heads
CDOC;DB1300;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CDOC;DB1300;ALL; ;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CDOC;DB1300;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CDOC;DB1300;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CDOC;DB1300;ALL; ;7.0;7.0;7.0;7;6;6;6;6;6;6;6;6;Total In-House Workforce - Heads with TOPs
CDOC;DB1300;EXP; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
CDOC;DB1300;EXP; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
CDOC;DB1300;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CDOC;DB1300;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CDOC;DB1300;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CDOC;DB1300;EXP; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CDOC;DB1300;EXP; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
CDOC;DB1300;GM; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
CDOC;DB1300;GM; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
CDOC;DB1300;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CDOC;DB1300;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CDOC;DB1300;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CDOC;DB1300;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CDOC;DB1300;GM; ;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
CDOC;DB1300;AA;ALL;3.0;3.0;3.0;3;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
CDOC;DB1300;AA;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
CDOC;DB1300;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CDOC;DB1300;AA;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CDOC;DB1300;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CDOC;DB1300;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CDOC;DB1300;AA;ALL;3.0;3.0;3.0;3;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
CDOC;DB1300;ALL;ALL;7.0;7.0;7.0;7;6;6;6;6;6;6;6;6;Total In-House Workforce - Heads
CDOC;DB1300;ALL;ALL;6.0;6.0;6.0;6;6;6;6;6;6;6;6;6;Registered Headcount - Heads
CDOC;DB1300;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CDOC;DB1300;ALL;ALL;1.0;1.0;1.0;1;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CDOC;DB1300;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CDOC;DB1300;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CDOC;DB1300;ALL;ALL;7.0;7.0;7.0;7;6;6;6;6;6;6;6;6;Total In-House Workforce - Heads with TOPs
CDOC;DB1300;EXP;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
CDOC;DB1300;EXP;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
CDOC;DB1300;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CDOC;DB1300;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CDOC;DB1300;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CDOC;DB1300;EXP;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CDOC;DB1300;EXP;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
CDOC;DB1300;GM;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads
CDOC;DB1300;GM;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Registered Headcount - Heads
CDOC;DB1300;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
CDOC;DB1300;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
CDOC;DB1300;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
CDOC;DB1300;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
CDOC;DB1300;GM;ALL;2.0;2.0;2.0;2;2;2;2;2;2;2;2;2;Total In-House Workforce - Heads with TOPs
OMD;DB1301;AA; ;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
OMD;DB1301;AA; ;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
OMD;DB1301;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
OMD;DB1301;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
OMD;DB1301;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
OMD;DB1301;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
OMD;DB1301;AA; ;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
OMD;DB1301;ALL; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
OMD;DB1301;ALL; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
OMD;DB1301;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
OMD;DB1301;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
OMD;DB1301;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
OMD;DB1301;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
OMD;DB1301;ALL; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
OMD;DB1301;GM; ;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
OMD;DB1301;GM; ;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
OMD;DB1301;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
OMD;DB1301;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
OMD;DB1301;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
OMD;DB1301;GM; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
OMD;DB1301;GM; ;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
OMD;DB1301;AA;ALL;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
OMD;DB1301;AA;ALL;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
OMD;DB1301;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
OMD;DB1301;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
OMD;DB1301;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
OMD;DB1301;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
OMD;DB1301;AA;ALL;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
OMD;DB1301;ALL;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
OMD;DB1301;ALL;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
OMD;DB1301;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
OMD;DB1301;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
OMD;DB1301;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
OMD;DB1301;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
OMD;DB1301;ALL;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
OMD;DB1301;GM;ALL;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
OMD;DB1301;GM;ALL;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
OMD;DB1301;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
OMD;DB1301;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
OMD;DB1301;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
OMD;DB1301;GM;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
OMD;DB1301;GM;ALL;1.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
EDO;DB1400;AA; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
EDO;DB1400;AA; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
EDO;DB1400;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
EDO;DB1400;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
EDO;DB1400;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
EDO;DB1400;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
EDO;DB1400;AA; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
EDO;DB1400;ALL; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
EDO;DB1400;ALL; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
EDO;DB1400;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
EDO;DB1400;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
EDO;DB1400;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
EDO;DB1400;ALL; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
EDO;DB1400;ALL; ;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
EDO;DB1400;AA;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
EDO;DB1400;AA;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
EDO;DB1400;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
EDO;DB1400;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
EDO;DB1400;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
EDO;DB1400;AA;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
EDO;DB1400;AA;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
EDO;DB1400;ALL;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads
EDO;DB1400;ALL;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Registered Headcount - Heads
EDO;DB1400;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
EDO;DB1400;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
EDO;DB1400;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
EDO;DB1400;ALL;ALL;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
EDO;DB1400;ALL;ALL;2.0;0.0;0.0;0;0;0;0;0;0;0;0;0;Total In-House Workforce - Heads with TOPs
EDCO;DB1401;AA; ;0.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Total In-House Workforce - Heads
EDCO;DB1401;AA; ;0.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Registered Headcount - Heads
EDCO;DB1401;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A - Committed - Heads
EDCO;DB1401;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 - Committed - Heads
EDCO;DB1401;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;110A TOPs
EDCO;DB1401;AA; ;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;AD10 TOPs
EDCO;DB1401;AA; ;0.0;3.0;3.0;3;3;3;3;3;3;3;3;3;Total In-House Workforce - Heads with TOPs
EDCO;DB1401;ALL; ;0.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Total In-House Workforce - Heads
EDCO;DB1401;ALL; ;0.0;5.0;5.0;5;5;5;5;5;5;5;5;5;Registered Headcount - Heads
