Service Code;Service Name;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
DB1100;CQCI;PSA; ;2.1;2.2;2.2;2.2;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Registered Headcount - FTEs
DB1100;CQCI;PSA; ;0.7;0.7;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1100;CQCI;PSA; ;0.7;0.7;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1100;CQCI;PSA; ;3.5;3.6;3.6;3.6;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Total In-House Workforce - FTEs
DB1100;CQCI;PSA; ;3.5;3.6;3.6;3.6;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Gap In-House - FTEs (Workforce vs Workload)
DB1100;CQCI;PSA; ;40.0;38.9;38.9;38.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1100;CQCI;PSA; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1100;CQCI;PSA; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1100;CQCI;PSA; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1100;CQCI;PSA; ;3.5;3.6;3.6;3.6;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Total In-House Workforce - FTEs with TOPs
DB1100;CQCI;PSA; ;3.5;3.6;3.6;3.6;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1100;CQCI;PSA; ;40.0;38.9;38.9;38.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1100;CQCI;PSA; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1100;CQCI;ALL;ALL;76.1;80.9;83.7;81.0;99.7;93.2;95.9;97.8;90.5;94.1;98.8;99.9;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1100;CQCI;ALL;ALL;58.4;61.6;64.3;65.0;65.9;65.9;65.9;65.9;65.9;65.9;65.9;65.9;Registered Headcount - FTEs
DB1100;CQCI;ALL;ALL;1.4;1.4;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1100;CQCI;ALL;ALL;0.7;0.7;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1100;CQCI;ALL;ALL;60.5;63.7;65.7;66.4;65.9;65.9;65.9;65.9;65.9;65.9;65.9;65.9;Total In-House Workforce - FTEs
DB1100;CQCI;ALL;ALL;-15.6;-17.2;-18.0;-14.6;-33.8;-27.3;-30.0;-31.9;-24.6;-28.2;-32.9;-34.0;Gap In-House - FTEs (Workforce vs Workload)
DB1100;CQCI;ALL;ALL;3.5;3.3;2.1;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1100;CQCI;ALL;ALL;79.5;78.7;78.5;82.0;66.1;70.7;68.7;67.4;72.8;70.0;66.7;66.0;In House Coverage %
DB1100;CQCI;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1100;CQCI;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1100;CQCI;ALL;ALL;60.5;63.7;65.7;66.4;65.9;65.9;65.9;65.9;65.9;65.9;65.9;65.9;Total In-House Workforce - FTEs with TOPs
DB1100;CQCI;ALL;ALL;-15.6;-17.2;-18.0;-14.6;-33.8;-27.3;-30.0;-31.9;-24.6;-28.2;-32.9;-34.0;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1100;CQCI;ALL;ALL;3.5;3.3;2.1;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1100;CQCI;ALL;ALL;79.5;78.7;78.5;82.0;66.1;70.7;68.7;67.4;72.8;70.0;66.7;66.0;In House Coverage % with TOPS
DB1100;CQCI;CLIA;ALL;40.4;44.3;45.9;41.7;61.3;55.4;57.4;60.7;54.1;59.1;64.4;67.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1100;CQCI;CLIA;ALL;35.4;34.6;36.0;36.7;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;Registered Headcount - FTEs
DB1100;CQCI;CLIA;ALL;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1100;CQCI;CLIA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1100;CQCI;CLIA;ALL;36.1;35.3;36.0;36.7;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;Total In-House Workforce - FTEs
DB1100;CQCI;CLIA;ALL;-4.3;-9.0;-9.9;-5.0;-23.8;-17.9;-19.9;-23.2;-16.6;-21.6;-26.9;-29.5;Gap In-House - FTEs (Workforce vs Workload)
DB1100;CQCI;CLIA;ALL;1.9;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1100;CQCI;CLIA;ALL;89.4;79.7;78.4;88.0;61.2;67.7;65.3;61.8;69.3;63.5;58.2;56.0;In House Coverage %
DB1100;CQCI;CLIA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1100;CQCI;CLIA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1100;CQCI;CLIA;ALL;36.1;35.3;36.0;36.7;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;Total In-House Workforce - FTEs with TOPs
DB1100;CQCI;CLIA;ALL;-4.3;-9.0;-9.9;-5.0;-23.8;-17.9;-19.9;-23.2;-16.6;-21.6;-26.9;-29.5;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1100;CQCI;CLIA;ALL;1.9;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1100;CQCI;CLIA;ALL;89.4;79.7;78.4;88.0;61.2;67.7;65.3;61.8;69.3;63.5;58.2;56.0;In House Coverage % with TOPS
DB1100;CQCI;CPQM;ALL;35.7;36.6;37.8;39.3;38.4;37.8;38.5;37.1;36.4;35.0;34.4;32.9;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1100;CQCI;CPQM;ALL;20.9;24.8;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;Registered Headcount - FTEs
DB1100;CQCI;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1100;CQCI;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1100;CQCI;CPQM;ALL;20.9;24.8;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;Total In-House Workforce - FTEs
DB1100;CQCI;CPQM;ALL;-14.8;-11.8;-11.7;-13.2;-12.3;-11.7;-12.4;-11.0;-10.3;-8.9;-8.3;-6.8;Gap In-House - FTEs (Workforce vs Workload)
DB1100;CQCI;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1100;CQCI;CPQM;ALL;58.5;67.8;69.0;66.4;68.0;69.0;67.8;70.4;71.7;74.6;75.9;79.3;In House Coverage %
DB1100;CQCI;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1100;CQCI;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1100;CQCI;CPQM;ALL;20.9;24.8;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;26.1;Total In-House Workforce - FTEs with TOPs
DB1100;CQCI;CPQM;ALL;-14.8;-11.8;-11.7;-13.2;-12.3;-11.7;-12.4;-11.0;-10.3;-8.9;-8.3;-6.8;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1100;CQCI;CPQM;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1100;CQCI;CPQM;ALL;58.5;67.8;69.0;66.4;68.0;69.0;67.8;70.4;71.7;74.6;75.9;79.3;In House Coverage % with TOPS
DB1100;CQCI;PSA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1100;CQCI;PSA;ALL;2.1;2.2;2.2;2.2;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Registered Headcount - FTEs
DB1100;CQCI;PSA;ALL;0.7;0.7;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1100;CQCI;PSA;ALL;0.7;0.7;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1100;CQCI;PSA;ALL;3.5;3.6;3.6;3.6;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Total In-House Workforce - FTEs
DB1100;CQCI;PSA;ALL;3.5;3.6;3.6;3.6;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Gap In-House - FTEs (Workforce vs Workload)
DB1100;CQCI;PSA;ALL;40.0;38.9;38.9;38.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1100;CQCI;PSA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1100;CQCI;PSA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1100;CQCI;PSA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1100;CQCI;PSA;ALL;3.5;3.6;3.6;3.6;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Total In-House Workforce - FTEs with TOPs
DB1100;CQCI;PSA;ALL;3.5;3.6;3.6;3.6;2.3;2.3;2.3;2.3;2.3;2.3;2.3;2.3;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1100;CQCI;PSA;ALL;40.0;38.9;38.9;38.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1100;CQCI;PSA;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1200;COLO;ALL; ;53.3;55.5;54.5;54.5;48.0;46.8;46.6;46.7;33.8;31.7;32.0;30.4;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1200;COLO;ALL; ;42.1;43.6;42.3;41.3;41.0;40.9;40.9;41.0;40.9;40.9;40.9;40.9;Registered Headcount - FTEs
DB1200;COLO;ALL; ;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1200;COLO;ALL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1200;COLO;ALL; ;42.1;47.6;42.3;41.3;41.0;40.9;40.9;41.0;40.9;40.9;40.9;40.9;Total In-House Workforce - FTEs
DB1200;COLO;ALL; ;-11.2;-7.9;-12.2;-13.2;-7.0;-5.9;-5.7;-5.7;7.1;9.2;8.9;10.5;Gap In-House - FTEs (Workforce vs Workload)
DB1200;COLO;ALL; ;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1200;COLO;ALL; ;79.0;85.8;77.6;75.8;85.4;87.4;87.8;87.8;121.0;129.0;127.8;134.5;In House Coverage %
DB1200;COLO;ALL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1200;COLO;ALL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1200;COLO;ALL; ;42.1;47.6;42.3;41.3;41.0;40.9;40.9;41.0;40.9;40.9;40.9;40.9;Total In-House Workforce - FTEs with TOPs
DB1200;COLO;ALL; ;-11.2;-7.9;-12.2;-13.2;-7.0;-5.9;-5.7;-5.7;7.1;9.2;8.9;10.5;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1200;COLO;ALL; ;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1200;COLO;ALL; ;79.0;85.8;77.6;75.8;85.4;87.4;87.8;87.8;121.0;129.0;127.8;134.5;In House Coverage % with TOPS
DB1200;COLO;PL; ;53.3;47.6;45.7;45.7;39.4;38.2;38.0;38.1;33.8;31.7;31.9;30.1;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1200;COLO;PL; ;42.1;39.1;38.7;37.7;37.4;37.3;37.3;37.4;37.3;37.3;37.3;37.3;Registered Headcount - FTEs
DB1200;COLO;PL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1200;COLO;PL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1200;COLO;PL; ;42.1;39.1;38.7;37.7;37.4;37.3;37.3;37.4;37.3;37.3;37.3;37.3;Total In-House Workforce - FTEs
DB1200;COLO;PL; ;-11.2;-8.5;-7.0;-8.0;-2.0;-0.9;-0.7;-0.7;3.5;5.6;5.4;7.2;Gap In-House - FTEs (Workforce vs Workload)
DB1200;COLO;PL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1200;COLO;PL; ;79.0;82.1;84.7;82.5;94.9;97.6;98.2;98.2;110.4;117.7;116.9;123.9;In House Coverage %
DB1200;COLO;PL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1200;COLO;PL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1200;COLO;PL; ;42.1;39.1;38.7;37.7;37.4;37.3;37.3;37.4;37.3;37.3;37.3;37.3;Total In-House Workforce - FTEs with TOPs
DB1200;COLO;PL; ;-11.2;-8.5;-7.0;-8.0;-2.0;-0.9;-0.7;-0.7;3.5;5.6;5.4;7.2;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1200;COLO;PL; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1200;COLO;PL; ;79.0;82.1;84.7;82.5;94.9;97.6;98.2;98.2;110.4;117.7;116.9;123.9;In House Coverage % with TOPS
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;-0.2;Gap In-House - FTEs (Workforce vs Workload)
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;-0.2;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1200;COLO;PL-CSC; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;Gap In-House - FTEs (Workforce vs Workload)
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1200;COLO;SAM; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1200;COLO;SCI; ;0.0;7.9;8.8;8.8;8.6;8.6;8.6;8.6;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1200;COLO;SCI; ;0.0;4.5;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;Registered Headcount - FTEs
DB1200;COLO;SCI; ;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1200;COLO;SCI; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1200;COLO;SCI; ;0.0;8.5;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;Total In-House Workforce - FTEs
DB1200;COLO;SCI; ;0.0;0.6;-5.2;-5.2;-5.0;-5.0;-5.0;-5.0;3.6;3.6;3.6;3.6;Gap In-House - FTEs (Workforce vs Workload)
DB1200;COLO;SCI; ;0.0;47.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1200;COLO;SCI; ;0.0;107.6;40.9;40.9;41.9;41.9;41.9;41.9;0.0;0.0;0.0;0.0;In House Coverage %
DB1200;COLO;SCI; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1200;COLO;SCI; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1200;COLO;SCI; ;0.0;8.5;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;Total In-House Workforce - FTEs with TOPs
DB1200;COLO;SCI; ;0.0;0.6;-5.2;-5.2;-5.0;-5.0;-5.0;-5.0;3.6;3.6;3.6;3.6;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1200;COLO;SCI; ;0.0;47.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1200;COLO;SCI; ;0.0;107.6;40.9;40.9;41.9;41.9;41.9;41.9;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1200;COLO;ALL;ALL;53.3;55.5;54.5;54.5;48.0;46.8;46.6;46.7;33.8;31.7;32.0;30.4;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1200;COLO;ALL;ALL;42.1;43.6;42.3;41.3;41.0;40.9;40.9;41.0;40.9;40.9;40.9;40.9;Registered Headcount - FTEs
DB1200;COLO;ALL;ALL;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1200;COLO;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1200;COLO;ALL;ALL;42.1;47.6;42.3;41.3;41.0;40.9;40.9;41.0;40.9;40.9;40.9;40.9;Total In-House Workforce - FTEs
DB1200;COLO;ALL;ALL;-11.2;-7.9;-12.2;-13.2;-7.0;-5.9;-5.7;-5.7;7.1;9.2;8.9;10.5;Gap In-House - FTEs (Workforce vs Workload)
DB1200;COLO;ALL;ALL;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1200;COLO;ALL;ALL;79.0;85.8;77.6;75.8;85.4;87.4;87.8;87.8;121.0;129.0;127.8;134.5;In House Coverage %
DB1200;COLO;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1200;COLO;ALL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1200;COLO;ALL;ALL;42.1;47.6;42.3;41.3;41.0;40.9;40.9;41.0;40.9;40.9;40.9;40.9;Total In-House Workforce - FTEs with TOPs
DB1200;COLO;ALL;ALL;-11.2;-7.9;-12.2;-13.2;-7.0;-5.9;-5.7;-5.7;7.1;9.2;8.9;10.5;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1200;COLO;ALL;ALL;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1200;COLO;ALL;ALL;79.0;85.8;77.6;75.8;85.4;87.4;87.8;87.8;121.0;129.0;127.8;134.5;In House Coverage % with TOPS
DB1200;COLO;PL;ALL;53.3;47.6;45.7;45.7;39.4;38.2;38.0;38.1;33.8;31.7;31.9;30.1;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1200;COLO;PL;ALL;42.1;39.1;38.7;37.7;37.4;37.3;37.3;37.4;37.3;37.3;37.3;37.3;Registered Headcount - FTEs
DB1200;COLO;PL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1200;COLO;PL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1200;COLO;PL;ALL;42.1;39.1;38.7;37.7;37.4;37.3;37.3;37.4;37.3;37.3;37.3;37.3;Total In-House Workforce - FTEs
DB1200;COLO;PL;ALL;-11.2;-8.5;-7.0;-8.0;-2.0;-0.9;-0.7;-0.7;3.5;5.6;5.4;7.2;Gap In-House - FTEs (Workforce vs Workload)
DB1200;COLO;PL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1200;COLO;PL;ALL;79.0;82.1;84.7;82.5;94.9;97.6;98.2;98.2;110.4;117.7;116.9;123.9;In House Coverage %
DB1200;COLO;PL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1200;COLO;PL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1200;COLO;PL;ALL;42.1;39.1;38.7;37.7;37.4;37.3;37.3;37.4;37.3;37.3;37.3;37.3;Total In-House Workforce - FTEs with TOPs
DB1200;COLO;PL;ALL;-11.2;-8.5;-7.0;-8.0;-2.0;-0.9;-0.7;-0.7;3.5;5.6;5.4;7.2;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1200;COLO;PL;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1200;COLO;PL;ALL;79.0;82.1;84.7;82.5;94.9;97.6;98.2;98.2;110.4;117.7;116.9;123.9;In House Coverage % with TOPS
DB1200;COLO;PL-CSC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1200;COLO;PL-CSC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
DB1200;COLO;PL-CSC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1200;COLO;PL-CSC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1200;COLO;PL-CSC;ALL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
